date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:46:07	7233/7233	---M--	200	added ('OK')	image/png	date:Sat,%2021%20Oct%202017%2014:00:42%20GMT	http://rstheme.com/products/html/seolab/images/partner/4.png	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/partner/4.png	(from http://rstheme.com/products/html/seolab/)
18:46:08	20448/20448	---M--	200	added ('OK')	image/png	date:Sat,%2021%20Oct%202017%2014:00:42%20GMT	http://rstheme.com/products/html/seolab/images/partner/3.png	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/partner/3.png	(from http://rstheme.com/products/html/seolab/)
18:46:10	14411/14411	---M--	200	added ('OK')	image/png	date:Sat,%2021%20Oct%202017%2014:00:42%20GMT	http://rstheme.com/products/html/seolab/images/partner/5.png	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/partner/5.png	(from http://rstheme.com/products/html/seolab/)
18:46:10	118010/118010	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Mar%202018%2020:17:30%20GMT	http://rstheme.com/products/html/seolab/images/blog/55.jpg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/blog/55.jpg	(from http://rstheme.com/products/html/seolab/)
18:46:11	6252/6252	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Mar%202018%2019:03:54%20GMT	http://rstheme.com/products/html/seolab/images/footer-logo.png	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/footer-logo.png	(from http://rstheme.com/products/html/seolab/)
18:46:11	20448/20448	---M--	200	added ('OK')	image/png	date:Sat,%2021%20Oct%202017%2014:00:42%20GMT	http://rstheme.com/products/html/seolab/images/partner/6.png	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/partner/6.png	(from http://rstheme.com/products/html/seolab/)
18:46:12	15514/15514	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Jul%202017%2005:09:32%20GMT	http://rstheme.com/products/html/seolab/js/modernizr-2.8.3.min.js	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/js/modernizr-2.8.3.min.js	(from http://rstheme.com/products/html/seolab/)
18:46:12	94181/94181	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Mar%202018%2020:17:34%20GMT	http://rstheme.com/products/html/seolab/images/blog/66.jpg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/blog/66.jpg	(from http://rstheme.com/products/html/seolab/)
18:46:13	5849/5849	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2020%20Oct%202017%2012:16:36%20GMT	http://rstheme.com/products/html/seolab/js/stellarnav.js	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/js/stellarnav.js	(from http://rstheme.com/products/html/seolab/)
18:46:14	37045/37045	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Jul%202017%2005:09:26%20GMT	http://rstheme.com/products/html/seolab/js/bootstrap.min.js	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/js/bootstrap.min.js	(from http://rstheme.com/products/html/seolab/)
18:46:15	5559/5559	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Jul%202017%2005:09:28%20GMT	http://rstheme.com/products/html/seolab/js/imagesloaded.pkgd.min.js	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/js/imagesloaded.pkgd.min.js	(from http://rstheme.com/products/html/seolab/)
18:46:15	42766/42766	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202017%2008:49:18%20GMT	http://rstheme.com/products/html/seolab/js/owl.carousel.min.js	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/js/owl.carousel.min.js	(from http://rstheme.com/products/html/seolab/)
18:46:15	35313/35313	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Jul%202017%2005:09:28%20GMT	http://rstheme.com/products/html/seolab/js/isotope.pkgd.min.js	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/js/isotope.pkgd.min.js	(from http://rstheme.com/products/html/seolab/)
18:46:15	8426/8426	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Jul%202017%2005:09:34%20GMT	http://rstheme.com/products/html/seolab/js/wow.min.js	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/js/wow.min.js	(from http://rstheme.com/products/html/seolab/)
18:46:16	84344/84344	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2010%20Jul%202017%2005:09:30%20GMT	http://rstheme.com/products/html/seolab/js/jquery.min.js	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/js/jquery.min.js	(from http://rstheme.com/products/html/seolab/)
18:46:16	8044/8044	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2012%20Jun%202016%2003:49:28%20GMT	http://rstheme.com/products/html/seolab/js/waypoints.min.js	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/js/waypoints.min.js	(from http://rstheme.com/products/html/seolab/)
18:46:16	1067/1067	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2012%20Jun%202016%2003:49:06%20GMT	http://rstheme.com/products/html/seolab/js/jquery.counterup.min.js	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/js/jquery.counterup.min.js	(from http://rstheme.com/products/html/seolab/)
18:46:16	2060/2060	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2027%20Apr%202017%2009:43:44%20GMT	http://rstheme.com/products/html/seolab/js/skill.bars.jquery.js	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/js/skill.bars.jquery.js	(from http://rstheme.com/products/html/seolab/)
18:46:17	20216/20216	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Jul%202017%2005:09:30%20GMT	http://rstheme.com/products/html/seolab/js/jquery.magnific-popup.min.js	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/js/jquery.magnific-popup.min.js	(from http://rstheme.com/products/html/seolab/)
18:46:17	2803/2803	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Jul%202017%2005:09:32%20GMT	http://rstheme.com/products/html/seolab/js/plugins.js	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/js/plugins.js	(from http://rstheme.com/products/html/seolab/)
18:46:18	1173/1173	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2002%20Nov%202017%2006:45:14%20GMT	http://rstheme.com/products/html/seolab/js/color-style.js	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/js/color-style.js	(from http://rstheme.com/products/html/seolab/)
18:46:18	88454/88454	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20Sep%202017%2022:08:14%20GMT	http://rstheme.com/products/html/seolab/js/slick.js	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/js/slick.js	(from http://rstheme.com/products/html/seolab/)
18:46:18	12713/12713	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Apr%202018%2020:36:34%20GMT	http://rstheme.com/products/html/seolab/js/main.js	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/js/main.js	(from http://rstheme.com/products/html/seolab/)
18:46:21	53282/53282	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Oct%202019%2005:28:13%20GMT	http://rstheme.com/products/html/seolab/fonts/glyphicons-halflings-regular.eot	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/fonts/glyphicons-halflings-regular.71.delayed	(from http://rstheme.com/products/html/seolab/css/bootstrap.min.css)
18:46:23	53282/53282	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Oct%202019%2005:28:14%20GMT	http://rstheme.com/products/html/seolab/fonts/glyphicons-halflings-regular.eot?	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/fonts/glyphicons-halflings-regular.72d41d.delayed	(from http://rstheme.com/products/html/seolab/css/bootstrap.min.css)
18:46:25	53282/53282	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Oct%202019%2005:28:17%20GMT	http://rstheme.com/products/html/seolab/fonts/glyphicons-halflings-regular.woff2	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/fonts/glyphicons-halflings-regular.73.delayed	(from http://rstheme.com/products/html/seolab/css/bootstrap.min.css)
18:46:27	53282/53282	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Oct%202019%2005:28:19%20GMT	http://rstheme.com/products/html/seolab/fonts/glyphicons-halflings-regular.woff	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/fonts/glyphicons-halflings-regular.74.delayed	(from http://rstheme.com/products/html/seolab/css/bootstrap.min.css)
18:46:28	53282/53282	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Oct%202019%2005:28:20%20GMT	http://rstheme.com/products/html/seolab/fonts/glyphicons-halflings-regular.ttf	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/fonts/glyphicons-halflings-regular.75.delayed	(from http://rstheme.com/products/html/seolab/css/bootstrap.min.css)
18:46:30	53282/53282	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Oct%202019%2005:28:22%20GMT	http://rstheme.com/products/html/seolab/fonts/glyphicons-halflings-regular.svg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/fonts/glyphicons-halflings-regular.76.delayed	(from http://rstheme.com/products/html/seolab/css/bootstrap.min.css)
18:46:44	77160/77160	---M--	200	added ('OK')	font/woff2	date:Mon,%2010%20Jul%202017%2005:09:18%20GMT	http://rstheme.com/products/html/seolab/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/fonts/fontawesome-webfont3e6e.woff2	(from http://rstheme.com/products/html/seolab/css/font-awesome.min.css)
18:46:47	98024/98024	---M--	200	added ('OK')	font/woff	date:Mon,%2010%20Jul%202017%2005:09:18%20GMT	http://rstheme.com/products/html/seolab/fonts/fontawesome-webfont.woff?v=4.7.0	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/fonts/fontawesome-webfont3e6e.woff	(from http://rstheme.com/products/html/seolab/css/font-awesome.min.css)
18:46:50	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2010%20Jul%202017%2005:09:16%20GMT	http://rstheme.com/products/html/seolab/fonts/fontawesome-webfont.svg?v=4.7.0	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/fonts/fontawesome-webfont3e6e.svg	(from http://rstheme.com/products/html/seolab/css/font-awesome.min.css)
18:46:53	53282/53282	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Oct%202019%2005:28:45%20GMT	http://rstheme.com/products/html/seolab/css/owl.video.play.png	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/css/owl.video.play.7d.delayed	(from http://rstheme.com/products/html/seolab/css/owl.carousel.css)
18:46:55	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2010%20Jul%202017%2005:09:14%20GMT	http://rstheme.com/products/html/seolab/fonts/fontawesome-webfont.eot?v=4.7.0	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/fonts/fontawesome-webfont3e6e.eot	(from http://rstheme.com/products/html/seolab/css/font-awesome.min.css)
18:46:56	53282/53282	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Oct%202019%2005:28:47%20GMT	http://rstheme.com/products/html/seolab/css/AjaxLoader.gif	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/css/AjaxLoader.7e.delayed	(from http://rstheme.com/products/html/seolab/css/owl.theme.css)
18:46:58	8088/8088	---M--	200	added ('OK')	font/woff	date:Wed,%2004%20Oct%202017%2005:38:22%20GMT	http://rstheme.com/products/html/seolab/fonts/Flaticon.woff	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/fonts/Flaticon.woff	(from http://rstheme.com/products/html/seolab/fonts/flaticon.css)
18:46:58	12806/12806	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2004%20Oct%202017%2005:38:22%20GMT	http://rstheme.com/products/html/seolab/fonts/Flaticon.eot	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/fonts/Flaticon.eot	(from http://rstheme.com/products/html/seolab/fonts/flaticon.css)
18:46:58	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2010%20Jul%202017%2005:09:14%20GMT	http://rstheme.com/products/html/seolab/fonts/fontawesome-webfont.eot?	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/fonts/fontawesome-webfontd41d.eot	(from http://rstheme.com/products/html/seolab/css/font-awesome.min.css)
18:46:59	91365/91365	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Oct%202017%2005:38:22%20GMT	http://rstheme.com/products/html/seolab/fonts/Flaticon.svg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/fonts/Flaticon.svg	(from http://rstheme.com/products/html/seolab/fonts/flaticon.css)
18:47:01	12628/12628	---M--	200	added ('OK')	font/ttf	date:Wed,%2004%20Oct%202017%2005:38:22%20GMT	http://rstheme.com/products/html/seolab/fonts/Flaticon.ttf	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/fonts/Flaticon.ttf	(from http://rstheme.com/products/html/seolab/fonts/flaticon.css)
18:47:01	12806/12806	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2004%20Oct%202017%2005:38:22%20GMT	http://rstheme.com/products/html/seolab/fonts/Flaticon.eot?	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/fonts/Flaticond41d.eot	(from http://rstheme.com/products/html/seolab/fonts/flaticon.css)
18:47:01	4178/4178	---M--	200	added ('OK')	image/gif	date:Mon,%2011%20Sep%202017%2022:08:14%20GMT	http://rstheme.com/products/html/seolab/css/ajax-loader.gif	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/css/ajax-loader.gif	(from http://rstheme.com/products/html/seolab/css/slick-theme.css)
18:47:01	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2011%20Sep%202017%2022:08:14%20GMT	http://rstheme.com/products/html/seolab/css/fonts/slick.eot	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/css/fonts/slick.eot	(from http://rstheme.com/products/html/seolab/css/slick-theme.css)
18:47:02	1380/1380	---M--	200	added ('OK')	font/woff	date:Mon,%2011%20Sep%202017%2022:08:14%20GMT	http://rstheme.com/products/html/seolab/css/fonts/slick.woff	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/css/fonts/slick.woff	(from http://rstheme.com/products/html/seolab/css/slick-theme.css)
18:47:02	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2011%20Sep%202017%2022:08:14%20GMT	http://rstheme.com/products/html/seolab/css/fonts/slick.eot?	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/css/fonts/slickd41d.eot	(from http://rstheme.com/products/html/seolab/css/slick-theme.css)
18:47:02	1892/1892	---M--	200	added ('OK')	font/ttf	date:Mon,%2011%20Sep%202017%2022:08:14%20GMT	http://rstheme.com/products/html/seolab/css/fonts/slick.ttf	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/css/fonts/slick.ttf	(from http://rstheme.com/products/html/seolab/css/slick-theme.css)
18:47:02	2152/2152	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Sep%202017%2022:08:14%20GMT	http://rstheme.com/products/html/seolab/css/fonts/slick.svg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/css/fonts/slick.svg	(from http://rstheme.com/products/html/seolab/css/slick-theme.css)
18:47:06	165548/165548	---M--	200	added ('OK')	font/ttf	date:Mon,%2010%20Jul%202017%2005:09:16%20GMT	http://rstheme.com/products/html/seolab/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/fonts/fontawesome-webfont3e6e.ttf	(from http://rstheme.com/products/html/seolab/css/font-awesome.min.css)
18:47:08	28347/28347	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Mar%202018%2019:17:16%20GMT	http://rstheme.com/products/html/seolab/images/about/seo-bg.jpg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/about/seo-bg.jpg	(from http://rstheme.com/products/html/seolab/style.css)
18:47:13	60113/60113	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Mar%202018%2019:04:56%20GMT	http://rstheme.com/products/html/seolab/images/services/service-bg.png	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/services/service-bg.png	(from http://rstheme.com/products/html/seolab/style.css)
18:47:20	84954/84954	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Mar%202018%2023:42:02%20GMT	http://rstheme.com/products/html/seolab/images/counter/counter-bg.jpg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/counter/counter-bg.jpg	(from http://rstheme.com/products/html/seolab/style.css)
18:47:31	110244/110244	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Apr%202018%2019:47:34%20GMT	http://rstheme.com/products/html/seolab/images/error.jpg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/error.jpg	(from http://rstheme.com/products/html/seolab/style.css)
18:47:39	233513/233513	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Oct%202017%2012:04:52%20GMT	http://rstheme.com/products/html/seolab/images/bg/bg1.jpg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/bg/bg1.jpg	(from http://rstheme.com/products/html/seolab/style.css)
18:47:42	135575/135575	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Mar%202018%2001:25:44%20GMT	http://rstheme.com/products/html/seolab/images/testimonial/bg.jpg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/testimonial/bg.jpg	(from http://rstheme.com/products/html/seolab/style.css)
18:47:56	83303/83303	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Oct%202017%2014:00:42%20GMT	http://rstheme.com/products/html/seolab/images/home/get-traffic.jpg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/home/get-traffic.jpg	(from http://rstheme.com/products/html/seolab/style.css)
18:48:06	217468/217468	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Oct%202017%2012:04:44%20GMT	http://rstheme.com/products/html/seolab/images/about/get-appear.jpg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/about/get-appear.jpg	(from http://rstheme.com/products/html/seolab/style.css)
18:48:09	185037/185037	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Oct%202017%2014:00:42%20GMT	http://rstheme.com/products/html/seolab/images/parallax/1.jpg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/parallax/1.jpg	(from http://rstheme.com/products/html/seolab/style.css)
18:48:10	84954/84954	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Oct%202017%2014:00:42%20GMT	http://rstheme.com/products/html/seolab/images/home/counter-bg.jpg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/home/counter-bg.jpg	(from http://rstheme.com/products/html/seolab/style.css)
18:48:11	53282/53282	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Oct%202019%2005:30:03%20GMT	http://rstheme.com/products/html/seolab/images/banner/1.jpg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/banner/1.94.delayed	(from http://rstheme.com/products/html/seolab/style.css)
18:48:22	102460/102460	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202018%2021:58:18%20GMT	http://rstheme.com/products/html/seolab/images/bg/breadcrumbs.jpg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/bg/breadcrumbs.jpg	(from http://rstheme.com/products/html/seolab/style.css)
18:48:23	67940/67940	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Oct%202017%2014:00:42%20GMT	http://rstheme.com/products/html/seolab/images/parallax/4.jpg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/parallax/4.jpg	(from http://rstheme.com/products/html/seolab/style.css)
18:48:24	3117/3117	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Mar%202018%2019:06:14%20GMT	http://rstheme.com/products/html/seolab/images/services/10.png	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/services/10.png	(from http://rstheme.com/products/html/seolab/index-2.html)
18:48:24	2377/2377	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Mar%202018%2019:06:20%20GMT	http://rstheme.com/products/html/seolab/images/services/11.png	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/services/11.png	(from http://rstheme.com/products/html/seolab/index-2.html)
18:48:25	3585/3585	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Mar%202018%2019:06:24%20GMT	http://rstheme.com/products/html/seolab/images/services/12.png	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/services/12.png	(from http://rstheme.com/products/html/seolab/index-2.html)
18:48:25	2570/2570	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Mar%202018%2019:06:28%20GMT	http://rstheme.com/products/html/seolab/images/services/13.png	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/services/13.png	(from http://rstheme.com/products/html/seolab/index-2.html)
18:48:25	2545/2545	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Mar%202018%2019:06:34%20GMT	http://rstheme.com/products/html/seolab/images/services/14.png	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/services/14.png	(from http://rstheme.com/products/html/seolab/index-2.html)
18:48:26	2056/2056	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Mar%202018%2019:06:40%20GMT	http://rstheme.com/products/html/seolab/images/services/15.png	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/services/15.png	(from http://rstheme.com/products/html/seolab/index-2.html)
18:48:28	532021/532021	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Mar%202018%2018:33:48%20GMT	http://rstheme.com/products/html/seolab/images/about/hire-us-bg.jpg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/about/hire-us-bg.jpg	(from http://rstheme.com/products/html/seolab/style.css)
18:48:29	139292/139292	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Oct%202017%2012:05:42%20GMT	http://rstheme.com/products/html/seolab/images/parallax/slide_1.jpg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/parallax/slide_1.jpg	(from http://rstheme.com/products/html/seolab/style.css)
18:48:29	53282/53282	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Oct%202019%2005:30:21%20GMT	http://rstheme.com/products/html/seolab/team-details.html	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/team-details.9d.delayed	(from http://rstheme.com/products/html/seolab/index-2.html)
18:48:30	8215/8215	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Oct%202017%2012:06:08%20GMT	http://rstheme.com/products/html/seolab/images/testimonial/1.jpg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/testimonial/1.jpg	(from http://rstheme.com/products/html/seolab/index-2.html)
18:48:31	9297/9297	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Oct%202017%2012:06:10%20GMT	http://rstheme.com/products/html/seolab/images/testimonial/2.jpg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/testimonial/2.jpg	(from http://rstheme.com/products/html/seolab/index-2.html)
18:48:32	9874/9874	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Oct%202017%2012:06:10%20GMT	http://rstheme.com/products/html/seolab/images/testimonial/3.jpg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/testimonial/3.jpg	(from http://rstheme.com/products/html/seolab/index-2.html)
18:48:33	9846/9846	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Oct%202017%2012:06:36%20GMT	http://rstheme.com/products/html/seolab/images/testimonial/4.jpg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/testimonial/4.jpg	(from http://rstheme.com/products/html/seolab/index-2.html)
18:48:33	7435/7435	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Oct%202017%2012:06:10%20GMT	http://rstheme.com/products/html/seolab/images/testimonial/5.jpg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/testimonial/5.jpg	(from http://rstheme.com/products/html/seolab/index-2.html)
18:48:33	8713/8713	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Oct%202017%2012:06:12%20GMT	http://rstheme.com/products/html/seolab/images/testimonial/6.jpg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/testimonial/6.jpg	(from http://rstheme.com/products/html/seolab/index-2.html)
18:48:34	10285/10285	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Oct%202017%2012:06:12%20GMT	http://rstheme.com/products/html/seolab/images/testimonial/7.jpg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/testimonial/7.jpg	(from http://rstheme.com/products/html/seolab/index-2.html)
18:48:34	11502/11502	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Oct%202017%2012:06:14%20GMT	http://rstheme.com/products/html/seolab/images/testimonial/8.jpg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/testimonial/8.jpg	(from http://rstheme.com/products/html/seolab/index-2.html)
18:48:35	9480/9480	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Oct%202017%2012:06:16%20GMT	http://rstheme.com/products/html/seolab/images/testimonial/9.jpg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/testimonial/9.jpg	(from http://rstheme.com/products/html/seolab/index-2.html)
18:48:35	9099/9099	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Oct%202017%2012:06:08%20GMT	http://rstheme.com/products/html/seolab/images/testimonial/10.jpg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/testimonial/10.jpg	(from http://rstheme.com/products/html/seolab/index-2.html)
18:48:35	7553/7553	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Oct%202017%2012:06:08%20GMT	http://rstheme.com/products/html/seolab/images/testimonial/11.jpg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/testimonial/11.jpg	(from http://rstheme.com/products/html/seolab/index-2.html)
18:48:36	7969/7969	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Oct%202017%2012:06:08%20GMT	http://rstheme.com/products/html/seolab/images/testimonial/12.jpg	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/images/testimonial/12.jpg	(from http://rstheme.com/products/html/seolab/index-2.html)
18:48:36	6677/6677	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Jul%202017%2005:09:30%20GMT	http://rstheme.com/products/html/seolab/js/jquery.nav.js	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/js/jquery.nav.js	(from http://rstheme.com/products/html/seolab/index-2.html)
18:48:36	1792/1792	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Apr%202018%2018:41:34%20GMT	http://rstheme.com/products/html/seolab/js/contact.form.js	C:/xampp/htdocs/teleatento2/rstheme.com/products/html/seolab/js/contact.form.js	(from http://rstheme.com/products/html/seolab/index-2.html)
